20250202 232500;0.916680;0.916720;0.916620;0.916650;0
20250202 232600;0.916670;0.916680;0.916530;0.916630;0
20250202 232700;0.916610;0.916610;0.916520;0.916530;0
20250202 232800;0.916540;0.916650;0.916540;0.916620;0
20250202 232900;0.916660;0.916720;0.916610;0.916720;0
20250202 233000;0.916730;0.916740;0.916480;0.916650;0
20250202 233100;0.916640;0.916750;0.916630;0.916730;0
20250202 233200;0.916730;0.916760;0.916660;0.916670;0
20250202 233300;0.916680;0.916720;0.916510;0.916540;0
20250202 233400;0.916540;0.916540;0.916370;0.916370;0
20250202 233500;0.916370;0.916430;0.916340;0.916380;0
20250202 233600;0.916380;0.916460;0.916380;0.916390;0
20250202 233700;0.916370;0.916460;0.916330;0.916450;0
20250202 233800;0.916450;0.916500;0.916450;0.916500;0
20250202 233900;0.916480;0.916590;0.916480;0.916590;0
20250202 234000;0.916590;0.916600;0.916460;0.916500;0
20250202 234100;0.916480;0.916600;0.916460;0.916590;0
20250202 234200;0.916600;0.916700;0.916570;0.916670;0
20250202 234300;0.916650;0.916700;0.916580;0.916670;0
20250202 234400;0.916660;0.916690;0.916640;0.916660;0
20250202 234500;0.916670;0.916750;0.916660;0.916720;0
20250202 234600;0.916700;0.916800;0.916700;0.916780;0
20250202 234700;0.916790;0.916810;0.916700;0.916740;0
20250202 234800;0.916730;0.916730;0.916620;0.916620;0
20250202 234900;0.916640;0.916650;0.916540;0.916550;0
20250202 235000;0.916540;0.916580;0.916390;0.916430;0
20250202 235100;0.916430;0.916490;0.916430;0.916440;0
20250202 235200;0.916440;0.916580;0.916440;0.916530;0
20250202 235300;0.916540;0.916610;0.916500;0.916610;0
20250202 235400;0.916590;0.916590;0.916420;0.916480;0
20250202 235500;0.916480;0.916490;0.916340;0.916360;0
20250202 235600;0.916360;0.916450;0.916360;0.916380;0
20250202 235700;0.916380;0.916470;0.916380;0.916450;0
20250202 235800;0.916440;0.916500;0.916440;0.916480;0
20250202 235900;0.916490;0.916530;0.916470;0.916500;0
20250203 000000;0.916480;0.916560;0.916470;0.916470;0
20250203 000100;0.916480;0.916500;0.916250;0.916380;0
20250203 000200;0.916390;0.916440;0.916310;0.916420;0
20250203 000300;0.916420;0.916430;0.916320;0.916390;0
20250203 000400;0.916380;0.916470;0.916370;0.916420;0
20250203 000500;0.916420;0.916460;0.916270;0.916270;0
20250203 000600;0.916280;0.916330;0.916080;0.916190;0
20250203 000700;0.916180;0.916180;0.916070;0.916150;0
